,image_id,question,question_id,answer
17417,1075,Is the cat clawing the sofa?,10751,yes
17418,900010751,Is the cat clawing the sofa?,900010751,no
17419,4202,Are they feeding the ducks?,42021,no
17420,900042021,Are they feeding the ducks?,900042021,yes
17421,3110,Is there anyone on sidewalk?,31102,no
17422,900031102,Is there anyone on sidewalk?,900031102,yes
17423,7845,Is the cat warm?,78451,yes
17424,900078451,Is the cat warm?,900078451,no
17425,1933,Is the girl jumping?,19331,no
17426,900019331,Is the girl jumping?,900019331,yes
17427,5542,Are those chairs taller than the table?,55422,yes
17428,16798,Is the woman trying to get to the chair?,167980,yes
17429,900167980,Is the woman trying to get to the chair?,900167980,no
17430,18846,Is the fire lit?,188460,yes
17431,15963,Is the basket open?,159632,no
17432,900159632,Is the basket open?,900159632,yes
17433,5849,Will the dog have tea?,58490,no
17434,3256,Does the bookcase hold a phone book?,32561,no
17435,14908,Is there a bunch of marshmallows in the fire?,149080,yes
17436,900149080,Is there a bunch of marshmallows in the fire?,900149080,no
17437,14532,Is the bottle of wine turned over?,145322,no
17438,900145322,Is the bottle of wine turned over?,900145322,yes
17439,9714,Is the man camping alone?,97142,yes
17440,900097142,Is the man camping alone?,900097142,no
17441,5092,Are they an old married couple?,50920,yes
17442,900050920,Are they an old married couple?,900050920,no
17443,9454,Is the boy having fun?,94541,yes
17444,900094541,Is the boy having fun?,900094541,no
17445,5716,Will the woman be eating alone?,57161,yes
17446,900057161,Will the woman be eating alone?,900057161,no
17447,17031,Is the child playing in a cat box?,170312,no
17448,1914,Are the baby's arms crisscrossed?,19142,yes
17449,900019142,Are the baby's arms crisscrossed?,900019142,no
17450,7022,Does this man like his cat?,70220,yes
17451,900070220,Does this man like his cat?,900070220,no
17452,7448,Is anyone sitting by the fire?,74481,no
17453,900074481,Is anyone sitting by the fire?,900074481,yes
17454,10127,Is the young lady trying to roast the bone over an open fire?,101271,no
17455,900101271,Is the young lady trying to roast the bone over an open fire?,900101271,yes
17456,355,Is it springtime?,3552,no
17457,900003552,Is it springtime?,900003552,yes
17458,8301,Are all the animals on ground?,83010,no
17459,900083010,Are all the animals on ground?,900083010,yes
17460,17980,Does the scene portray a grandmother babysitting her grandson?,179802,yes
17461,900179802,Does the scene portray a grandmother babysitting her grandson?,900179802,no
17462,13943,Are there toys on the ground?,139430,yes
17463,900139430,Are there toys on the ground?,900139430,no
17464,2180,Is the boy happy?,21801,yes
17465,900021801,Is the boy happy?,900021801,no
17466,5610,Is the sun visible?,56101,yes
17467,900056101,Is the sun visible?,900056101,no
17468,16579,Is the woman worried about the baby touching the bone?,165790,yes
17469,900165790,Is the woman worried about the baby touching the bone?,900165790,no
17470,16539,Does the girl love the boy?,165392,yes
17471,900165392,Does the girl love the boy?,900165392,no
17472,18511,Do the curtains match?,185112,yes
17473,900185112,Do the curtains match?,900185112,no
17474,6947,Is the girl playing with the cat?,69471,yes
17475,900069471,Is the girl playing with the cat?,900069471,no
17476,5867,Is there food on the ground?,58670,yes
17477,900058670,Is there food on the ground?,900058670,no
17478,18760,Is the man hurt?,187600,yes
17479,900187600,Is the man hurt?,900187600,no
17480,18778,Did a midget hang that picture?,187782,no
17481,900187782,Did a midget hang that picture?,900187782,yes
17482,18031,Is there any art on the walls?,180312,no
17483,900180312,Is there any art on the walls?,900180312,yes
17484,4751,Is the girl unattended?,47511,yes
17485,900047511,Is the girl unattended?,900047511,no
17486,16758,Will the girl have some tea?,167582,yes
17487,900167582,Will the girl have some tea?,900167582,no
17488,17018,Is the old woman watching a sad movie?,170180,no
17489,900170180,Is the old woman watching a sad movie?,900170180,yes
17490,7244,Does the man like to barbeque?,72442,yes
17491,900072442,Does the man like to barbeque?,900072442,no
17492,7083,Are they next to  a fireplace?,70832,yes
17493,900070832,Are they next to  a fireplace?,900070832,no
17494,13198,Is the girl doing homework?,131982,yes
17495,900131982,Is the girl doing homework?,900131982,no
17496,15063,Is the day partly cloudy?,150632,yes
17497,900150632,Is the day partly cloudy?,900150632,no
17498,18499,Does it look like it is about to rain?,184990,no
17499,900184990,Does it look like it is about to rain?,900184990,yes
17500,7716,Do these trees have leaves?,77161,yes
17501,900077161,Do these trees have leaves?,900077161,no
17502,18078,Are the cats both the same color?,180782,yes
17503,900180782,Are the cats both the same color?,900180782,no
17504,1293,Are there any deer in this picture?,12931,yes
17505,900012931,Are there any deer in this picture?,900012931,no
17506,2353,Will the mother let the little boy go into the pond?,23531,no
17507,900023531,Will the mother let the little boy go into the pond?,900023531,yes
17508,19394,Do you see clouds?,193942,yes
17509,900193942,Do you see clouds?,900193942,no
17510,11987,Does the human look like the painting?,119870,no
17511,900119870,Does the human look like the painting?,900119870,yes
17512,13832,Is the woman calling the dog?,138321,yes
17513,900138321,Is the woman calling the dog?,900138321,no
17514,3683,Is the boy standing?,36832,no
17515,900036832,Is the boy standing?,900036832,yes
17516,19409,Is the girl playing with the dog?,194091,no
17517,900194091,Is the girl playing with the dog?,900194091,yes
17518,11313,Is grandpa close enough to the table?,113130,no
17519,900113130,Is grandpa close enough to the table?,900113130,yes
17520,10141,Is the girl going to jump?,101411,yes
17521,900101411,Is the girl going to jump?,900101411,no
17522,9447,Is the moon sitting above a tree?,94472,yes
17523,900094472,Is the moon sitting above a tree?,900094472,no
17524,8816,Is the woman playing with the dog?,88162,yes
17525,900088162,Is the woman playing with the dog?,900088162,no
17526,4176,Are they waving goodbye?,41760,yes
17527,900041760,Are they waving goodbye?,900041760,no
17528,4303,Will that dog eat the bone?,43032,yes
17529,900043032,Will that dog eat the bone?,900043032,no
17530,15249,Are the eggs unattended?,152492,yes
17531,900152492,Are the eggs unattended?,900152492,no
17532,16686,Is the girl playing with the dog?,166861,yes
17533,900166861,Is the girl playing with the dog?,900166861,no
17534,12773,Is the baby safe?,127730,no
17535,900127730,Is the baby safe?,900127730,yes
17536,16674,Is the park full of people?,166741,no
17537,900166741,Is the park full of people?,900166741,yes
17538,3298,Is the sun out?,32980,yes
17539,900032980,Is the sun out?,900032980,no
17540,5008,Is there anything on the TV?,50081,no
17541,900050081,Is there anything on the TV?,900050081,yes
17542,11474,Are the sandbox and the slide the same color?,114740,yes
17543,900114740,Are the sandbox and the slide the same color?,900114740,no
17544,18840,Does the man have a full head of hair?,188402,no
17545,900188402,Does the man have a full head of hair?,900188402,yes
17546,12971,Is the cat going to drink the wine the man is pouring on it?,129710,no
17547,900129710,Is the cat going to drink the wine the man is pouring on it?,900129710,yes
17548,15339,Does the guy have his feet crossed?,153391,no
17549,900153391,Does the guy have his feet crossed?,900153391,yes
17550,17750,Is the puppy asleep?,177500,yes
17551,900177500,Is the puppy asleep?,900177500,no
17552,6712,Is the man petting the dog?,67121,yes
17553,900067121,Is the man petting the dog?,900067121,no
17554,18024,Are the couches facing each other?,180242,yes
17555,900180242,Are the couches facing each other?,900180242,no
17556,10597,Is there a step up to get outside?,105971,yes
17557,900105971,Is there a step up to get outside?,900105971,no
17558,9536,Will the Birdland on the girl?,95361,no
17559,900095361,Will the Birdland on the girl?,900095361,yes
17560,4449,Is the woman sleeping?,44491,no
17561,900044491,Is the woman sleeping?,900044491,yes
17562,10187,Is the older woman wanting to drink tea?,101870,yes
17563,900101870,Is the older woman wanting to drink tea?,900101870,no
17564,15165,Is the cat awake?,151650,no
17565,900151650,Is the cat awake?,900151650,yes
17566,5423,Are the babies twins?,54231,yes
17567,900054231,Are the babies twins?,900054231,no
17568,7195,Is the carpet clean in this room?,71952,yes
17569,900071952,Is the carpet clean in this room?,900071952,no
17570,19400,Is the boy taking the bread from the owl?,194001,no
17571,900194001,Is the boy taking the bread from the owl?,900194001,yes
17572,12238,Is the sun in the picture setting?,122381,yes
17573,11322,Are they happy?,113220,yes
17574,900113220,Are they happy?,900113220,no
17575,15443,Is the woman wearing stilettos?,154431,yes
17576,799,Are the people feeding the animals?,7990,no
17577,900007990,Are the people feeding the animals?,900007990,yes
17578,4971,Does the lady look sad?,49711,no
17579,900049711,Does the lady look sad?,900049711,yes
17580,5518,Is the woman standing?,55181,yes
17581,900055181,Is the woman standing?,900055181,no
17582,3183,Is there a picture?,31831,yes
17583,900031831,Is there a picture?,900031831,no
17584,10998,Is it a good day for a picnic in this scene?,109980,yes
17585,332,Is the woman lying down?,3321,yes
17586,900003321,Is the woman lying down?,900003321,no
17587,5349,Is there alcohol in the picture?,53491,yes
17588,900053491,Is there alcohol in the picture?,900053491,no
17589,3940,Are the little girls hands on her hips?,39401,yes
17590,900039401,Are the little girls hands on her hips?,900039401,no
17591,7227,Is this the proper way to play soccer?,72270,no
17592,900072270,Is this the proper way to play soccer?,900072270,yes
17593,3631,Is the bike the same color as the shirt?,36311,no
17594,7237,Is the man holding the bunny?,72372,no
17595,900072372,Is the man holding the bunny?,900072372,yes
17596,4199,Is the girl entertaining herself?,41992,yes
17597,900041992,Is the girl entertaining herself?,900041992,no
17598,16610,Is it sunny day?,166102,yes
17599,900166102,Is it sunny day?,900166102,no
17600,12038,Can you see the full sun?,120382,no
17601,900120382,Can you see the full sun?,900120382,yes
17602,9052,Are there lots of tea set items on the table?,90520,yes
17603,900090520,Are there lots of tea set items on the table?,900090520,no
17604,10399,Is the television on?,103991,yes
17605,900103991,Is the television on?,900103991,no
17606,9336,Is the teddy bear pink?,93360,yes
17607,900093360,Is the teddy bear pink?,900093360,no
17608,3055,Is it daytime?,30551,yes
17609,900030551,Is it daytime?,900030551,no
17610,18846,Does the boy look sleepy?,188461,no
17611,900188461,Does the boy look sleepy?,900188461,yes
17612,5350,Does he have more red books than yellow ones?,53501,yes
17613,900053501,Does he have more red books than yellow ones?,900053501,no
17614,15836,Is the coat rack empty?,158362,yes
17615,900158362,Is the coat rack empty?,900158362,no
17616,8682,Are the people dancing?,86820,yes
17617,900086820,Are the people dancing?,900086820,no
17618,14893,Is this female going home?,148930,yes
17619,900148930,Is this female going home?,900148930,no
17620,10313,Is there a TV?,103130,yes
17621,900103130,Is there a TV?,900103130,no
17622,128,Do they look sad?,1282,no
17623,900001282,Do they look sad?,900001282,yes
17624,12261,Is the dog running?,122612,yes
17625,900122612,Is the dog running?,900122612,no
17626,14533,Is the bench occupied?,145332,no
17627,900145332,Is the bench occupied?,900145332,yes
17628,15318,Is the woman on her knees?,153181,yes
17629,900153181,Is the woman on her knees?,900153181,no
17630,18424,Does the dog have a squeaky toy?,184242,no
17631,900184242,Does the dog have a squeaky toy?,900184242,yes
17632,17331,Is it cloudy?,173312,yes
17633,900173312,Is it cloudy?,900173312,no
17634,4923,Is it going to rain?,49232,no
17635,900049232,Is it going to rain?,900049232,yes
17636,12209,Does the woman like cats?,122091,yes
17637,900122091,Does the woman like cats?,900122091,no
17638,2426,Is the girl happy?,24262,yes
17639,900024262,Is the girl happy?,900024262,no
17640,17527,Is the boy on the rug?,175272,yes
17641,900175272,Is the boy on the rug?,900175272,no
17642,1116,Is everyone sitting at the table able to drink tea?,11161,no
17643,4401,Will the cloud cover the sun?,44010,no
17644,900044010,Will the cloud cover the sun?,900044010,yes
17645,4872,Do the sidewalks intersect?,48721,yes
17646,900048721,Do the sidewalks intersect?,900048721,no
